更新时间,#genre#
民视综艺,https://stream1.freetv.fun/min-shi-zong-yi-2.ctv
民视综艺,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-16/AKTV.m3u8
民视综艺,https://tv.iill.top/litv/4gtv-4gtv004
有线新闻,http://beishan008.asuscomm.com:8891/bysid/78.m3u8
有线新闻,https://vx65267199.18cn.dpdns.org/6.m3u8
有线新闻,http://ali.hlspull.yximgs.com/live/awei_hoy78.flv
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-2.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-1.m3u8
有线新闻,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻,http://61.10.2.141:80/live_freedirect/freehd209_h.live/chunklist.m3u8
有线新闻,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/chunklist_w1949275579.m3u8
有线新闻,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻,http://aktv.top/AKTV/live/aktv/hoy78/AKTV.m3u8
有线新闻,http://61.10.2.140/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线新闻,http://61.10.2.146/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u
有线新闻,http://61.10.2.141/live_freedirect/hd110_h.live/playlist.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-15.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-10.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-11.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-19.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-13.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-7.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-3.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-5.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-8.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-6.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-16.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-9.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-18.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-4.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-17.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-12.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-14.ctv
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-20.m3u8
寰宇新闻,http://bxtv.3a.ink/api.php?id=hyxw
寰宇新闻,https://live.iill.top/youtube/@globalnewstw
寰宇新闻,https://live.iill.top/youtube/6IquAgfvYmc
寰宇新闻,http://push-rtmp-hs-spe-f5.douyincdn.com/live/hyxw01.flv
寰宇新闻,http://api.mytv666.top/api/hk.php?id=3262353734373966643964356430363336303339363333336436636262353133267469643d74762669643d3539
寰宇新闻,http://api.mytv666.top/api/hk.php?id=6266346662396565336462643964373837326266373730326236353237383536267469643d74762669643d313132
寰宇新闻,http://api.mytv666.top/api/hk.php?id=3564653032633337613964616638353465646263396438356462316234373238267469643d77696e74763132332669643d3437
寰宇新闻,https://www.youtube.com/watch?v=6IquAgfvYmc
寰宇新闻,http://push-rtmp-hs-spe-f5.douyincdn.com/live/XNkGn6bw9KKiK2y0RcgHRVke7yQhC5PkQ4hkeRMVJUGHhzCm45.flv
寰宇新闻,https://www.judy.xx.kg/judy.php?id=litv-longturn14
寰宇新闻,https://fenghuang.tv12.xyz/1003.m3u8
寰宇新闻,https://vx65267199.18cn.dpdns.org/20.m3u8
寰宇新闻,https://ali.hlspull.yximgs.com/live/167_hyxw.flv
寰宇新闻,mitv://66.42.60.221:6001/685df83500001c36020d66af0d51eae8.ts
寰宇新闻,http://api.mytv666.top/api/fh6.php?t=台湾频道&id=寰宇新闻
寰宇新闻,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=寰宇新闻
寰宇新闻,https://hls-gateway.vpstv.net/streams/476270.m3u8
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-6.m3u8
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-7.m3u8
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-4.m3u8
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-1.m3u8
寰宇新闻,http://ali.hlspull.yximgs.com/live/tboxprophxehmffquxcxqveqeqyhmnqqxqqhqdhnqbnxfdqfhyxw.flv
寰宇新闻,https://gdfire2.67890123.cn:8088/live/hyxw01.m3u8
寰宇新闻,http://222.128.55.152:9080/live/hy.m3u8
寰宇新闻,http://aktv-stream.m16tv.cfd/stream/aktv/null-7/AKTV.m3u8
寰宇新闻,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-5.m3u8
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-3.ctv
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-6.ctv
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-7.ctv
寰宇新闻,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
寰宇新闻,http://aktv_stream1.m16tv.cfd/stream/aktv/null-7/AKTV.m3u8
寰宇新闻,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-14/AKTV.m3u8
寰宇新闻,https://tv.iill.top/litv/litv-longturn14
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-2.m3u8
寰宇新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3002&tk=e503191f8e20
寰宇新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9595&tk=e640d0a1bf70
寰宇新闻,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
澳亚卫视,http://cdn9.163189.xyz/live/as/stream.m3u8
澳亚卫视,https://stream1.freetv.fun/ao-ya-wei-shi-1.ctv
澳亚卫视,http://1b6467f415.iok.la:9931/tsfile/live/1120_1.m3u8
澳亚卫视,http://119.32.12.17:2901/udp/224.1.100.12:11111
澳亚卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.12:11111
澳亚卫视,http://119.32.12.32:2901/udp/224.1.100.12:11111
澳门莲花,http://php.jdshipin.com:8880/amlh.php
澳门莲花,https://hls-gateway.vpstv.net/streams/476223.m3u8
澳门莲花,http://1033946631.cloudvdn.com/a.m3u8?domain=live-hdl.macaulotustv.com&player=1&streamid=lotustv:lotustv/macaulotustv&v3=1
澳门莲花,http://php.jdshipin.com/amlh.php
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
澳门莲花,https://tv.iill.top/mo/lhws
东森新闻,https://live.iill.top/youtube/E0zhe2gkXBs
东森新闻,http://push-rtmp-hs-spe-f5.douyincdn.com/live/dsxw01.flv
东森新闻,http://api.mytv666.top/api/hk.php?id=3034663439313837653865616166346561376139613235333434396531666564267469643d74762669643d3530
东森新闻,http://api.mytv666.top/api/hk.php?id=3534346532363736323231376661333239383839363464666132363138313131267469643d74762669643d313037
东森新闻,http://api.mytv666.top/api/hk.php?id=6666323035643663343766316231356134636232653135646535333232336166267469643d77696e74763132332669643d3434
东森新闻,http://s1.an94tv.cfd/zhongtian/CH-1/AKTV.m3u8
东森新闻,https://www.youtube.com/live/V1p33hqPrUk?si=IyGTwsTSIL7hXDKN
东森新闻,https://www.judy.xx.kg/judy.php?id=4gtv-4gtv152
东森新闻,https://vx65267199.18cn.dpdns.org/21.m3u8
东森新闻,mitv://66.42.60.221:6001/68541ccf000e63a705322cf3e4e78c5d.ts
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-5.ctv
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-6.ctv
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-7.ctv
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-3.ctv
东森新闻,http://ali.hlspull.yximgs.com/live/tboxpromhqttuqqcvbyquoqdqqeqywefqqfbxfbxxvbqqqlqqhqsxw.flv
东森新闻,https://gdfire2.67890123.cn:8088/live/dsxw01.m3u8
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-1.m3u8
东森新闻,http://aktv-stream.m16tv.cfd/stream/aktv2/null/AKTV.m3u8
东森新闻,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8
东森新闻,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-10/AKTV.m3u8
东森新闻,http://aktv_stream1.m16tv.cfd/stream/aktv2/null/AKTV.m3u8
东森新闻,https://tv.iill.top/litv/4gtv-4gtv152
东森新闻,http://50.7.234.10:8278/ettvnews/playlist.m3u8?tid=m1785954e5a67&ct=18336&tsum=ce82c650c85a63fe1ead9e30f2d4bfb4
东森新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9230&tk=e640d0a1bf70
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-2.m3u8
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-3.m3u8
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40
东森综合,https://smart.pendy.dpdns.org/Smart.php?id=ettvzhonghe
东森综合,https://hls-gateway.vpstv.net/streams/476987.m3u8
东森综合,https://stream1.freetv.fun/dong-sen-zong-he-1.m3u8
东森综合,https://stream1.freetv.fun/dong-sen-zong-he-3.m3u8
东森综合,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_dszh.flv
东森综合,http://api.mytv666.top/api/hk.php?id=6234383261306531303263656431643161316166633036336366633037326530267469643d77696e74763132332669643d3936
东森综合,http://ali.hlspull.yximgs.com/live/awei_dszh.flv
东森综合,mitv://66.42.60.221:6001/68590b5c00075b0f187601ee98d1e50c.ts
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40
东森综合,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8524/.m3u8
东森综合,http://live4play.uk/livehttpplay?channel_id=20104
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&time=20240926215313&ip=111.229.253.40
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40
东森超视,rtmp://f13h.mine.nu/sat/tv331
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
东森超视,https://smart.pendy.dpdns.org/Smart.php?id=ettvsuper
东森超视,https://hls-gateway.vpstv.net/streams/476234.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-2.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-8.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-9.m3u8
东森超视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_dscs.flv
东森超视,http://api.mytv666.top/api/hk.php?id=6137396363613066383538393561393837633835393039333966386335623666267469643d77696e74763132332669643d3935
东森超视,https://vx65267199.18cn.dpdns.org/43.m3u8
东森超视,http://ali.hlspull.yximgs.com/live/awei_dscs.flv
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
东森超视,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8
东森超视,http://api.mytv666.top/api/fh6.php?t=台湾频道&id=东森超视
东森超视,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=东森超视
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-8.ctv
东森超视,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8525/.m3u8
东森超视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9639&tk=e640d0a1bf70
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-10.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-11.ctv
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-3.ctv
东森超视,rtmp://f13h.mine.nu:1935/sat/tv331
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-2.ctv
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-6.ctv
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-6.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-7.ctv
东森财经新闻,http://push-rtmp-hs-spe-f5.douyincdn.com/live/1234567890-dscjxw.flv
东森财经新闻,http://api.mytv666.top/api/hk.php?id=3234393438633333356332626430653464356635333236346565626161316431267469643d74762669643d3531
东森财经新闻,http://api.mytv666.top/api/hk.php?id=3562643832313631313434373563326638623863323238613638656438333937267469643d74762669643d313038
东森财经新闻,http://api.mytv666.top/api/hk.php?id=3366353564656564303034623865343935613737356162393665633732633138267469643d77696e74763132332669643d3435
东森财经新闻,https://www.youtube.com/watch?v=LbS-xQ67fos
东森财经新闻,mitv://66.42.60.221:6001/685caee70003be38047aac0d07662d46.ts
东森财经新闻,https://stream1.freetv.fun/dong-sen-cai-jing-xin-wen-3.ctv
东森财经新闻,https://tv.iill.top/litv/4gtv-4gtv153
东森电影,http://mytv.cdn.com.mp/live/dsdy/stream.m3u8
东森电影,https://smart.pendy.dpdns.org/Smart.php?id=ettvmovie
东森电影,https://hls-gateway.vpstv.net/streams/476995.m3u8
东森电影,http://api.mytv666.top/api/hk.php?id=3563613433653133623862616531376566383964346437653631326632353735267469643d77696e74763132332669643d3937
东森电影,http://1b6467f415.iok.la:9931/tsfile/live/1043_1.m3u8
东森电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9901&tk=e640d0a1bf70
东森电影,http://50.7.234.10:8278/ettvmovie/playlist.m3u8?tid=MBDB9268852192688521&ct=19254&tsum=7514b50ebc2e4b06f2e402578d0ac996
东森电影,https://cdn.iptv8k.top/dl/jrys.php?id=231&time=20240926215313&ip=111.229.253.40
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-4.m3u8
亚洲新闻,https://stream1.freetv.fun/ya-zhou-xin-wen-1.m3u8
亚洲新闻,http://aktv-stream.m16tv.cfd/stream/aktv3/null-3/AKTV.m3u8
亚洲新闻,http://aktv.top/AKTV/live/aktv3/null-3/AKTV.m3u8
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亚洲新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5397&tk=e503191f8e20
亚洲新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1818&tk=e640d0a1bf70
华视新闻,https://live.iill.top/youtube/wM0g8EoUZ_E
华视新闻,https://live.iill.top/youtube/yRFZNnTkZBM
华视新闻,http://api.mytv666.top/api/hk.php?id=6336363138633563363661326531343237616265653233303539356532363065267469643d74762669643d3537
华视新闻,http://api.mytv666.top/api/hk.php?id=3537326339386632386464663735336532316461313764643035633834323661267469643d74762669643d313032
华视新闻,http://api.mytv666.top/api/hk.php?id=6261363335363330383638353961326461623131616231386263356433316265267469643d77696e74763132332669643d3531
华视新闻,https://www.youtube.com/watch?v=wM0g8EoUZ_E
华视新闻,https://www.judy.xx.kg/judy.php?id=4gtv-4gtv052
华视新闻,https://vx65267199.18cn.dpdns.org/28.m3u8
华视新闻,https://stream1.freetv.fun/hua-shi-2.m3u8
华视新闻,http://37.27.111.214:8080/live/8/hls.m3u8
华视新闻,https://stream1.freetv.fun/hua-shi-xin-wen-2.ctv
华视新闻,https://stream1.freetv.fun/hua-shi-xin-wen-4.ctv
华视新闻,https://stream1.freetv.fun/hua-shi-xin-wen-5.ctv
华视新闻,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8
华视新闻,https://tv.iill.top/litv/4gtv-4gtv052
华视新闻,https://stream1.freetv.fun/hua-shi-xin-wen-4.m3u8
镜电视新闻,http://api.mytv666.top/api/hk.php?id=6132656663616366343664633865396464656462633736396337666532383663267469643d74762669643d3538
镜电视新闻,http://api.mytv666.top/api/hk.php?id=6463663666393262636638326639623730393065356532633436656361353232267469643d77696e74763132332669643d3535
镜电视新闻,https://tv.iill.top/litv/4gtv-4gtv075
GOODTV经典音乐河,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
RTHK32,http://api.mg.itv888.cn:8080/hls/18c550eab1e/index.m3
RTHK32,https://stream1.freetv.fun/rthk32-1.m3u8
RTHK32,https://stream1.freetv.fun/rthk32-4.m3u8
RTHK32,http://php.jdshipin.com/PLTV/iptv.php?id=rthk32
RTHK32,http://api.mytv666.top/api/qwt.php?t=香港频道&id=RTHK32
RTHK32,http://cdn5.132.us.kg/live/rthk32/stream.m3u8
RTHK32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
RTHK32,http://api.mytv666.top/api/fh6.php?t=香港频道&id=RTHK32
RTHK32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32
RTHK32,https://cdn5.163189.xyz/live/rthk32/stream.m3u8
星空卫视,https://cdn.iptv8k.top/dl/jrys.php?id=21&time=20240926215313&ip=111.229.253.40
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-11.m3u8
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-14.m3u8
星空卫视,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8
星空卫视,mitv://66.42.60.221:6001/685df854000154de020de017cbd051b6.ts
星空卫视,http://api.mytv666.top/api/fh6.php?t=香港频道&id=星空卫视
星空卫视,http://api.mytv666.top/api/qwt.php?t=香港频道&id=星空卫视
星空卫视,https://hls-gateway.vpstv.net/streams/709267.m3u8
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-12.m3u8
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-4.ctv
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-10.m3u8
星空卫视,http://wouu.net:9977/rtp/239.93.1.10:2193
星空卫视,http://218.202.220.2:5000/nn_live.ts?id=STARTV
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-2.ctv
星空卫视,http://119.32.12.32:2901/udp/224.1.100.13:11111
星空卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.13:11111
星空卫视,http://119.32.12.17:2901/udp/224.1.100.13:11111
星空卫视,http://wouu.net:9977/udp/239.93.1.10:2193
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
星空卫视,http://ali.hlspull.yximgs.com/live/facf94ac3441dc4e5f8e48d1eeb18045.flv
星空卫视,http://65.108.74.147:49366/iptv.php?key=gat10&id=3
TVB J2,http://php.jdshipin.com:8880/PLTV/iptv.php?id=j2
TVB J2,http://php.jdshipin.com/TVOD/iptv.php?id=j2


国际台,#genre#
CNN,https://jmp2.uk/sam-GBBD8000016N.m3u8
CNN,https://hls-gateway.vpstv.net/streams/488932.m3u8
CNN,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
CNN,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8433&tk=e503191f8e20
CNN,https://stream1.freetv.fun/cnn-1.m3u8
BBC,http://fl2.moveonjoy.com/BBC_WORLD_NEWS/index.m3u8
BBC,https://hls-gateway.vpstv.net/streams/709168.m3u8
BBC,https://d3pxo1qcgzxtxs.cloudfront.net/10005/99951298/hls/playlist.m3u8?ads.xumo_channelId=99951298
BBC,https://bcovlive-a.akamaihd.net/4e7f273ae0a04ad6b7d2e543df61e362/us-west-2/6240731308001/playlist.m3u8
BBC,https://stream1.freetv.fun/bbc-news-5.m3u8
BBC,https://cdn4.skygo.mn/live/disk1/BBC_News/HLSv3FTA/BBC_Newsavc1_3000000=8mp4a_208000_eng=2.m3u8
Fox新闻,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8
VOA美国之音,https://voa-ingest.akamaized.net/hls/live/2033878/tvmc08/playlist.m3u8
半岛新闻 (1080p),https://live-hls-web-aje.getaj.net/AJE/01.m3u8
半·新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
法·时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8
越·HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
NHK World,https://hls-gateway.vpstv.net/streams/709536.m3u8
NHK World,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
日テレNEWS24,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS349&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
日テレNEWS24,https://hls-gateway.vpstv.net/streams/709232.m3u8
日本テレビ,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS294&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
NHK_BS1,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS101&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
NHK教育,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS292&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
NHK総合,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS291&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
新加坡国际,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5618&tk=e640d0a1bf70
新加坡国际,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0307&tk=e640d0a1bf70
新加坡国际,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
新加坡国际,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6578&tk=e640d0a1bf70
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNA,http://s1.an94tv.cfd/aktv3/cna/AKTV.m3u8
东森美洲卫视,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=东森美洲卫视
东森美洲卫视,http://api.mytv666.top/api/fh6.php?t=台湾频道&id=东森美洲卫视
东森美洲卫视,https://stream1.freetv.fun/dong-sen-mei-zhou-wei-shi-1.m3u8
东映チャンネル,https://hls-gateway.vpstv.net/streams/709233.m3u8
东映チャンネル,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS218&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
日本映画専门チャンネル,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS255&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
テレビ朝日,https://hls-gateway.vpstv.net/streams/709183.m3u8
テレビ朝日,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS295&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
テレビ朝日,https://hls-gateway.vpstv.net/streams/709221.m3u8


纪录片,#genre#
人与自然,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1425e1d505654cb48ba82b807b221193/1200.m3u8
求索科学,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226115/index.m3u8
求索科学,http://111.22.153.159:35455/itv/2000000004000000011.m3u8?cdn=hnbblive
求索动物,http://111.22.153.159:35455/itv/2000000004000000009.m3u8?cdn=hnbblive
求索动物,http://home.wwang.pw:35455/itv/6000000002000010046.m3u8?cdn=wasusyt
求索动物,http://ygbh.site/php/bfgd.php?id=287
求索动物,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226118/index.m3u8
求索生活,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226116/index.m3u8
求索生活,http://ygbh.site/php/bfgd.php?id=288
求索生活,http://111.22.153.159:35455/itv/2000000004000000008.m3u8?cdn=hnbblive
求索纪录,http://cqcb.live.iptv.darwinchow.com/qsjlHD
求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-18.m3u8
求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-5.m3u8
求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-9.m3u8
求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-14.m3u8
求索纪录,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0669&tk=a0c4f6cfaba3
求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-8.m3u8
求索纪录,http://60.2.190.206:4000/udp/239.253.93.236:6414
求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-6.m3u8
求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-4.m3u8
求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-2.ctv
求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-7.m3u8
求索纪录,https://stream1.freetv.fun/ipv6-qiu-suo-ji-lu-6.m3u8
求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-10.m3u8
求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-15.m3u8
求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-12.m3u8
求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-3.m3u8
求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-11.m3u8
求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-13.m3u8
求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-2.m3u8
求索纪录,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1711&tk=a0c4f6cfaba3
求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-17.m3u8
求索纪录,http://home.wwang.pw:35455/itv/2000000004000000010.m3u8?cdn=hnbblive
求索纪录,http://111.22.153.159:35455/itv/2000000004000000010.m3u8?cdn=hnbblive
求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-19.m3u8
求索纪录,https://stream1.freetv.fun/ipv6-qiu-suo-ji-lu-5.m3u8
求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-1.m3u8
求索记录,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226114/index.m3u8
求索记录,https://hls-gateway.vpstv.net/streams/708975.m3u8
世界地理,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3042&tk=f6cc1e0a0e1a
世界地理,http://sh.lnott.top:880/dx72.m3u8
世界地理,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6196&tk=a0c4f6cfaba3
世界地理,http://183.11.239.36:808/hls/11/index.m3u8
世界地理,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1482&tk=a0c4f6cfaba3
世界地理,http://58.17.48.228:808/hls/93/index.m3u8
世界地理,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_SHIJIEDL-CQ
世界地理,https://cc06.tv12.xyz/104.m3u8
世界地理,http://ygbh.site/php/bfgd.php?id=177
世界地理,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226947/index.m3u8
